user_id,favorite_sports,odds_format,marketing_opt_in
BB10003272,"Baseball,Hockey,Golf,Boxing",,1
BB10003273,"Tennis,Football,Hockey",AMERICAN,0
BB10003274,"Golf,Baseball,Cricket,Basketball",AMERICAN,No
BB10003275,"Football,Football,Basketball,Golf",DECIMAL,No
BB10003276,"Rugby,Football",fractional,Yes
BB10003277,"Cricket,Boxing",Dec,false
BB10003278,"Golf,Football,Baseball",Decimal,FALSE
BB10003279,"Boxing,Baseball",American,true
BB10003280,"Basketball,Hockey,Cricket",fractional,false
BB10003282,"Cricket,Rugby,Football,Basketball",American,1
BB10003283,"Boxing,Football",,1
BB10003284,"Cricket,Baseball,Tennis",fractional,No
BB10003285,"Cricket,Boxing",Fractional,
BB10003286,"Football,Cricket,Golf",,true
BB10003287,Baseball,Dec,false
BB10003288,"Boxing,Hockey,Tennis",Fractional,
BB10003289,"Tennis,Hockey",,0
BB10003290,Basketball,Dec,FALSE
BB10003291,"Baseball,Baseball",,
BB10003292,"Cricket,Baseball,Cricket,Golf",Fractional,1
BB10003293,"Basketball,Tennis,Golf,Golf",Fractional,0
BB10003295,"Cricket,Tennis",Dec,false
BB10003296,Cricket,DECIMAL,true
BB10003297,"Boxing,Rugby,Hockey",Decimal,1
BB10003298,Baseball,Fractional,No
BB10003299,Basketball,Dec,true
BB10003300,"Basketball,Tennis",Dec,No
BB10003301,"Boxing,Basketball,Basketball,Rugby",,FALSE
BB10003302,"Golf,Basketball,Boxing",AMERICAN,
BB10003303,"Baseball,Rugby,Baseball",,No
BB10003304,"Tennis,Hockey,Cricket,Basketball",Decimal,false
BB10003305,Basketball,AMERICAN,FALSE
BB10003306,Hockey,,FALSE
BB10003308,Basketball,Decimal,Yes
BB10003310,"Football,Football,Cricket,Golf",,0
BB10003311,"Rugby,Basketball,Rugby,Baseball",Dec,true
BB10003312,"Tennis,Hockey",,0
BB10003313,"Baseball,Football,Tennis,Tennis",,FALSE
BB10003314,"Hockey,Cricket,Boxing",,Yes
BB10003315,"Baseball,Basketball,Basketball,Football",,Yes
BB10003316,Golf,AMERICAN,Yes
BB10003317,"Boxing,Football,Football,Hockey",,No
BB10003318,"Basketball,Rugby,Golf,Basketball",,true
BB10003319,Rugby,,TRUE
BB10003321,"Hockey,Hockey",DECIMAL,TRUE
BB10003322,"Football,Baseball,Cricket,Cricket",,
BB10003323,"Basketball,Tennis,Golf,Basketball",,false
BB10003325,"Hockey,Basketball",American,true
BB10003326,"Tennis,Basketball",DECIMAL,1
BB10003327,"Tennis,Cricket",Decimal,TRUE
BB10003328,"Baseball,Baseball,Football",DECIMAL,
BB10003329,"Boxing,Rugby,Football",Decimal,
BB10003330,"Tennis,Boxing,Rugby",AMERICAN,false
BB10003331,Tennis,American,true
BB10003332,"Cricket,Hockey,Hockey,Cricket",Dec,FALSE
BB10003333,"Baseball,Baseball",American,0
BB10003334,"Football,Hockey,Rugby,Baseball",Dec,1
BB10003335,"Rugby,Baseball,Basketball,Boxing",Fractional,1
BB10003336,"Boxing,Basketball,Boxing",Dec,false
BB10003337,"Basketball,Basketball",,
BB10003338,Basketball,Fractional,true
BB10003340,Football,AMERICAN,false
BB10003341,"Rugby,Rugby,Baseball,Football",American,No
BB10003342,Boxing,,1
BB10003343,"Boxing,Cricket",AMERICAN,
BB10003344,"Basketball,Rugby",American,
BB10003345,Cricket,AMERICAN,1
BB10003346,"Golf,Tennis,Rugby,Cricket",,
BB10003347,Rugby,,true
BB10003348,"Football,Basketball,Basketball",AMERICAN,0
BB10003349,"Boxing,Boxing,Rugby,Boxing",,false
BB10003350,"Hockey,Boxing,Football",,1
BB10003351,"Cricket,Hockey,Tennis,Boxing",American,FALSE
BB10003352,"Basketball,Basketball,Rugby,Golf",American,FALSE
BB10003353,"Baseball,Rugby",American,Yes
BB10003354,"Basketball,Boxing,Boxing",,TRUE
BB10003355,Cricket,fractional,
BB10003356,Boxing,DECIMAL,
BB10003357,"Basketball,Golf,Boxing",Decimal,true
BB10003358,"Baseball,Golf,Golf,Basketball",American,Yes
BB10003359,Basketball,Fractional,Yes
BB10003360,Hockey,DECIMAL,false
BB10003361,"Boxing,Cricket",AMERICAN,true
BB10003362,Golf,DECIMAL,No
BB10003363,"Golf,Tennis,Basketball",AMERICAN,TRUE
BB10003364,"Boxing,Boxing,Football,Cricket",,TRUE
BB10003365,"Baseball,Golf",Decimal,
BB10003366,Rugby,Dec,FALSE
BB10003367,"Tennis,Golf,Golf",AMERICAN,true
BB10003368,"Basketball,Tennis,Cricket",Decimal,FALSE
BB10003369,"Hockey,Tennis,Basketball",Dec,Yes
BB10003370,"Baseball,Baseball",AMERICAN,FALSE
BB10003371,"Cricket,Basketball",Fractional,0
BB10003373,"Cricket,Rugby,Boxing",DECIMAL,false
BB10003374,"Tennis,Golf",,FALSE
BB10003375,"Tennis,Football",American,1
BB10003376,"Golf,Golf",AMERICAN,FALSE
BB10003378,"Rugby,Baseball,Tennis",fractional,TRUE
BB10003379,Rugby,Fractional,0
BB10003380,Hockey,,0
BB10003381,"Hockey,Cricket,Baseball",fractional,false
BB10003382,"Football,Baseball,Boxing,Tennis",Dec,0
BB10003383,"Hockey,Cricket,Hockey",Fractional,1
BB10003384,Baseball,Dec,1
BB10003386,"Cricket,Football,Football,Basketball",Dec,No
BB10003387,"Rugby,Golf,Football,Basketball",Decimal,
BB10003389,"Football,Football",Dec,true
BB10003390,"Golf,Golf",,true
BB10003391,"Rugby,Cricket,Tennis,Golf",,false
BB10003392,"Hockey,Hockey,Football",,No
BB10003393,"Cricket,Basketball,Cricket",American,1
BB10003394,Baseball,American,FALSE
BB10003395,"Tennis,Golf,Tennis,Baseball",DECIMAL,
BB10003396,"Hockey,Golf,Rugby,Rugby",fractional,Yes
BB10003397,"Cricket,Hockey",Decimal,TRUE
BB10003398,"Golf,Football,Rugby,Baseball",,TRUE
BB10003400,"Boxing,Basketball,Tennis",,
BB10003401,"Basketball,Hockey,Football,Football",AMERICAN,0
BB10003402,"Baseball,Golf,Tennis,Baseball,Baseball",,1
BB10003403,Cricket,Decimal,1
BB10003404,Basketball,AMERICAN,true
BB10003405,"Rugby,Football,Hockey",,FALSE
BB10003406,"Tennis,Golf,Basketball,Cricket",,Yes
BB10003407,"Baseball,Football,Baseball",,1
BB10003408,"Hockey,Golf",,TRUE
BB10003409,"Cricket,Cricket,Golf",Fractional,TRUE
BB10003410,"Basketball,Boxing,Rugby,Basketball",DECIMAL,
BB10003411,"Football,Cricket,Golf",Fractional,false
BB10003412,Boxing,American,
BB10003413,Cricket,,1
BB10003414,"Golf,Golf",Decimal,TRUE
BB10003415,"Football,Basketball,Cricket,Tennis",fractional,1
BB10003417,"Baseball,Basketball,Golf",Fractional,FALSE
BB10003418,"Tennis,Tennis",Fractional,true
BB10003419,"Baseball,Rugby,Boxing,Hockey",DECIMAL,TRUE
BB10003422,Boxing,Fractional,1
BB10003423,"Hockey,Baseball,Basketball,Tennis",DECIMAL,true
BB10003424,Tennis,,
BB10003425,"Football,Hockey,Hockey",AMERICAN,FALSE
BB10003426,Tennis,Dec,
BB10003427,Boxing,fractional,
BB10003428,"Football,Basketball",Dec,FALSE
BB10003430,"Tennis,Hockey,Rugby,Boxing",DECIMAL,FALSE
BB10003431,"Football,Hockey,Tennis,Football",fractional,TRUE
BB10003432,Football,Dec,FALSE
BB10003433,Baseball,Dec,true
BB10003435,"Rugby,Tennis,Boxing,Basketball",,true
BB10003437,"Golf,Tennis,Rugby,Baseball",fractional,
BB10003440,"Boxing,Football,Football,Hockey",,FALSE
BB10003441,"Rugby,Tennis",DECIMAL,true
BB10003442,Football,Dec,true
BB10003443,"Basketball,Basketball",Fractional,No
BB10003444,"Golf,Tennis,Tennis,Rugby",Dec,No
BB10003445,"Tennis,Hockey",DECIMAL,No
BB10003446,Boxing,American,TRUE
BB10003447,"Baseball,Baseball",,FALSE
BB10003448,"Baseball,Baseball,Basketball",American,0
BB10003449,"Boxing,Cricket,Tennis",American,TRUE
BB10003450,"Tennis,Tennis",DECIMAL,0
BB10003451,"Hockey,Cricket,Hockey,Cricket",Fractional,0
BB10003452,"Rugby,Basketball,Baseball,Cricket",,No
BB10003453,"Tennis,Basketball,Rugby,Baseball",fractional,No
BB10003454,Boxing,fractional,FALSE
BB10003455,Baseball,American,1
BB10003456,Tennis,Decimal,
BB10003457,Baseball,,false
BB10003458,"Basketball,Tennis,Tennis,Baseball",American,0
BB10003460,"Rugby,Basketball",Dec,true
BB10003461,"Golf,Basketball,Hockey,Football",Fractional,FALSE
BB10003462,"Rugby,Cricket",AMERICAN,false
BB10003463,"Hockey,Baseball",American,
BB10003464,Golf,Fractional,false
BB10003465,"Boxing,Basketball",Dec,TRUE
BB10003466,"Hockey,Rugby,Football",Decimal,1
BB10003467,Baseball,AMERICAN,
BB10003469,"Boxing,Hockey,Basketball,Boxing",AMERICAN,1
BB10003470,"Basketball,Rugby,Baseball",fractional,0
BB10003471,"Baseball,Baseball,Cricket,Basketball",fractional,0
BB10003472,"Tennis,Rugby,Golf,Tennis",,No
BB10003473,Baseball,American,
BB10003474,Basketball,,Yes
BB10003475,"Golf,Basketball",Dec,true
BB10003476,"Tennis,Tennis",,No
BB10003477,"Golf,Tennis,Golf,Hockey",AMERICAN,No
BB10003478,Rugby,,false
BB10003480,"Hockey,Hockey",,No
BB10003481,"Boxing,Football,Basketball,Hockey",DECIMAL,true
BB10003482,"Cricket,Tennis,Baseball",American,
BB10003484,"Boxing,Football",,1
BB10003485,"Baseball,Hockey",AMERICAN,true
BB10003486,Football,,
BB10003487,Cricket,Dec,0
BB10003488,"Football,Rugby,Baseball",,true
BB10003489,Football,,1
BB10003491,"Baseball,Football",American,No
BB10003493,"Football,Hockey",fractional,FALSE
BB10003494,"Rugby,Hockey",,
BB10003495,"Baseball,Basketball,Cricket,Hockey",,Yes
BB10003497,Tennis,Decimal,TRUE
BB10003498,"Football,Baseball,Tennis,Boxing",,false
BB10003499,"Basketball,Hockey,Boxing",,false
BB10003502,"Rugby,Hockey,Cricket,Baseball",American,No
BB10003503,"Baseball,Basketball",Decimal,
BB10003504,"Rugby,Rugby,Tennis,Hockey",fractional,TRUE
BB10003505,"Baseball,Baseball,Rugby,Baseball",Fractional,1
BB10003506,"Golf,Cricket,Basketball",,true
BB10003507,"Tennis,Rugby,Hockey,Football",,
BB10003509,"Basketball,Golf,Football,Boxing",American,0
BB10003510,"Hockey,Baseball,Rugby",Decimal,No
BB10003511,"Tennis,Golf,Rugby,Boxing",,
BB10003512,"Baseball,Golf,Hockey",Fractional,TRUE
BB10003514,"Hockey,Rugby,Hockey,Hockey",AMERICAN,1
BB10003515,"Basketball,Baseball",Decimal,0
BB10003516,"Baseball,Football,Baseball,Rugby",DECIMAL,
BB10003517,"Tennis,Hockey,Baseball,Baseball",,1
BB10003518,"Baseball,Hockey,Hockey",,
BB10003519,"Boxing,Basketball,Cricket",,false
BB10003520,"Baseball,Hockey,Golf",,true
BB10003521,"Tennis,Rugby,Rugby,Hockey",fractional,No
BB10003522,"Boxing,Tennis,Football",American,1
BB10003523,"Tennis,Tennis,Baseball",Fractional,true
BB10003524,"Tennis,Rugby,Hockey",AMERICAN,true
BB10003525,"Cricket,Boxing,Golf,Baseball",Dec,
BB10003527,"Hockey,Basketball,Tennis,Hockey",DECIMAL,FALSE
BB10003528,Boxing,Dec,0
BB10003529,"Rugby,Rugby",DECIMAL,1
BB10003531,"Tennis,Tennis,Basketball",American,No
BB10003532,Baseball,American,TRUE
BB10003533,"Golf,Tennis",Fractional,FALSE
BB10003534,Basketball,,Yes
BB10003535,"Boxing,Rugby,Baseball",,true
BB10003536,"Football,Cricket",,Yes
BB10003537,"Rugby,Boxing,Boxing",,false
BB10003538,"Golf,Baseball",AMERICAN,
BB10003539,Hockey,,true
BB10003540,"Tennis,Rugby,Cricket",AMERICAN,No
BB10003541,Basketball,Dec,
BB10003542,"Hockey,Basketball,Rugby",DECIMAL,true
BB10003543,"Football,Golf,Baseball,Boxing",American,TRUE
BB10003544,Basketball,,No
BB10003545,"Football,Baseball,Football,Rugby",,No
BB10003546,"Football,Basketball",Decimal,FALSE
BB10003547,Cricket,DECIMAL,0
BB10003548,Baseball,American,No
BB10003549,"Football,Basketball,Cricket,Boxing",American,FALSE
BB10003550,"Basketball,Boxing,Tennis",,FALSE
BB10003551,"Football,Basketball",Decimal,1
BB10003552,Hockey,AMERICAN,No
BB10003554,"Cricket,Boxing,Cricket,Baseball,Cricket",fractional,Yes
BB10003555,"Basketball,Golf,Golf",,
BB10003556,"Football,Baseball,Rugby,Cricket",Decimal,false
BB10003558,"Hockey,Basketball,Tennis,Cricket,Hockey",,1
BB10003559,Baseball,,
BB10003560,"Football,Golf,Cricket,Cricket",,
BB10003561,"Cricket,Hockey,Hockey,Rugby",,
BB10003562,Boxing,American,No
BB10003563,"Baseball,Tennis,Boxing",,
BB10003564,"Golf,Golf",,
BB10003565,"Golf,Hockey,Cricket,Football",Decimal,Yes
BB10003567,"Hockey,Rugby,Baseball,Rugby",fractional,true
BB10003568,Football,Decimal,FALSE
BB10003571,"Football,Basketball,Cricket",,0
BB10003572,"Football,Football",,FALSE
BB10003573,"Baseball,Rugby,Boxing,Cricket",AMERICAN,FALSE
BB10003574,"Boxing,Basketball,Basketball",fractional,1
BB10003577,"Boxing,Basketball,Tennis",AMERICAN,0
BB10003578,"Boxing,Boxing",,false
BB10003579,"Baseball,Football,Golf,Cricket",,true
BB10003580,"Rugby,Cricket,Golf",Decimal,0
BB10003581,"Golf,Basketball,Baseball",fractional,
BB10003582,"Tennis,Baseball",Fractional,false
BB10003584,"Boxing,Boxing,Hockey",,No
BB10003585,"Football,Cricket",DECIMAL,FALSE
BB10003586,"Rugby,Baseball",,1
BB10003588,"Basketball,Rugby,Hockey",AMERICAN,Yes
BB10003589,"Boxing,Golf",,1
BB10003590,"Golf,Baseball,Rugby",Dec,
BB10003591,"Hockey,Hockey",fractional,1
BB10003593,"Basketball,Cricket,Football,Tennis",American,TRUE
BB10003594,"Rugby,Golf,Golf,Golf",fractional,Yes
BB10003595,"Tennis,Basketball",DECIMAL,true
BB10003596,"Basketball,Golf,Rugby,Football",Dec,
BB10003597,Basketball,fractional,FALSE
BB10003598,"Baseball,Baseball,Cricket,Hockey,Baseball",,1
BB10003599,"Boxing,Football",Dec,Yes
BB10003600,"Hockey,Football,Football",fractional,true
BB10003601,"Hockey,Basketball,Boxing,Rugby",,1
BB10003602,"Boxing,Cricket,Basketball,Football",Fractional,true
BB10003603,"Rugby,Golf",,false
BB10003604,"Cricket,Boxing,Tennis",Dec,Yes
BB10003606,"Rugby,Golf",Fractional,
BB10003607,"Cricket,Football,Hockey,Boxing",,1
BB10003608,"Hockey,Boxing",Decimal,true
BB10003609,"Boxing,Basketball",,1
BB10003610,"Hockey,Basketball",Dec,1
BB10003611,"Golf,Basketball,Hockey,Baseball",American,TRUE
BB10003612,"Basketball,Golf",DECIMAL,FALSE
BB10003613,Cricket,DECIMAL,No
BB10003614,"Golf,Cricket,Cricket",,true
BB10003616,"Golf,Baseball,Golf,Golf",,1
BB10003617,"Boxing,Boxing,Hockey,Boxing",fractional,
BB10003618,"Tennis,Cricket",DECIMAL,FALSE
BB10003619,"Rugby,Tennis,Football,Golf",Fractional,TRUE
BB10003620,"Cricket,Rugby,Tennis",AMERICAN,true
BB10003621,"Golf,Hockey,Tennis",DECIMAL,1
BB10003622,Hockey,AMERICAN,FALSE
BB10003623,"Football,Rugby,Cricket,Basketball",AMERICAN,Yes
BB10003624,"Tennis,Golf,Football,Golf",,true
BB10003625,"Rugby,Football",,TRUE
BB10003627,"Cricket,Rugby,Tennis",Fractional,
BB10003628,Cricket,DECIMAL,FALSE
BB10003630,"Golf,Golf,Golf,Hockey",Dec,No
BB10003631,"Cricket,Golf,Rugby",AMERICAN,
BB10003632,"Baseball,Cricket",,
BB10003633,"Hockey,Rugby,Rugby",American,No
BB10003635,"Hockey,Baseball,Rugby,Golf",,false
BB10003636,"Football,Boxing",fractional,true
BB10003637,Boxing,Dec,Yes
BB10003638,Golf,Decimal,No
BB10003639,"Basketball,Hockey",fractional,Yes
BB10003641,"Hockey,Cricket",Decimal,false
BB10003642,Boxing,American,No
BB10003643,Baseball,fractional,0
BB10003644,"Tennis,Football,Golf",Fractional,Yes
BB10003645,"Tennis,Golf",,TRUE
BB10003646,"Cricket,Cricket,Basketball,Tennis",Fractional,1
BB10003647,"Golf,Hockey,Golf",fractional,1
BB10003648,Rugby,Dec,Yes
BB10003649,"Basketball,Boxing",Decimal,false
BB10003650,"Tennis,Hockey",Fractional,1
BB10003651,"Boxing,Rugby,Golf,Hockey",Fractional,false
BB10003653,Rugby,,No
BB10003654,Basketball,Decimal,0
BB10003655,"Rugby,Cricket,Hockey,Rugby",,No
BB10003657,"Cricket,Baseball,Cricket,Boxing",Dec,0
BB10003660,"Hockey,Golf,Football,Rugby",Decimal,FALSE
BB10003661,Hockey,Dec,0
BB10003663,"Football,Cricket,Rugby,Cricket",Dec,0
BB10003664,"Hockey,Tennis",,No
BB10003665,Boxing,Fractional,true
BB10003666,"Tennis,Basketball",,No
BB10003667,"Tennis,Boxing,Golf,Golf",American,No
BB10003668,Boxing,AMERICAN,1
BB10003669,"Baseball,Cricket,Hockey",Fractional,TRUE
BB10003670,"Hockey,Golf",Dec,
BB10003671,"Basketball,Boxing,Boxing,Basketball",Decimal,0
BB10003672,"Cricket,Tennis,Cricket,Boxing",fractional,0
BB10003673,Basketball,AMERICAN,1
BB10003674,"Cricket,Basketball,Cricket,Tennis",fractional,false
BB10003675,"Golf,Baseball",Fractional,
BB10003676,Tennis,Dec,
BB10003677,"Baseball,Football,Tennis,Cricket",AMERICAN,1
BB10003678,"Cricket,Baseball",DECIMAL,false
BB10003679,Basketball,AMERICAN,No
BB10003680,"Baseball,Boxing,Football",,TRUE
BB10003681,"Basketball,Baseball",Dec,FALSE
BB10003682,"Baseball,Rugby",DECIMAL,
BB10003683,"Rugby,Boxing,Hockey",,
BB10003684,"Tennis,Boxing",,No
BB10003687,"Boxing,Baseball,Hockey",fractional,0
BB10003688,"Boxing,Football,Baseball,Basketball",AMERICAN,false
BB10003689,"Rugby,Cricket",Dec,Yes
BB10003692,"Boxing,Baseball,Cricket,Cricket",Decimal,false
BB10003693,Rugby,,Yes
BB10003694,"Rugby,Tennis,Baseball",,1
BB10003695,"Baseball,Baseball,Baseball,Football,Baseball",,false
BB10003697,"Rugby,Cricket,Cricket,Rugby",Decimal,Yes
BB10003698,Baseball,DECIMAL,No
BB10003699,"Rugby,Golf",AMERICAN,FALSE
BB10003700,"Rugby,Rugby",AMERICAN,FALSE
BB10003701,"Football,Football,Golf,Basketball",,FALSE
BB10003702,"Football,Baseball,Football",Dec,Yes
BB10003703,"Tennis,Baseball,Football",,FALSE
BB10003704,"Basketball,Baseball,Boxing",,No
BB10003705,"Tennis,Hockey",,FALSE
BB10003706,Golf,American,1
BB10003707,Basketball,,
BB10003708,"Cricket,Rugby",Dec,true
BB10003710,"Golf,Basketball",,Yes
BB10003711,"Hockey,Baseball,Hockey",,FALSE
BB10003713,Golf,Decimal,
BB10003714,"Hockey,Baseball,Cricket,Boxing",,true
BB10003715,"Tennis,Tennis",Dec,Yes
BB10003716,"Hockey,Basketball,Cricket,Football",fractional,TRUE
BB10003717,"Cricket,Cricket",,1
BB10003718,"Hockey,Tennis,Golf,Cricket",DECIMAL,1
BB10003719,Basketball,DECIMAL,1
BB10003720,"Rugby,Hockey,Cricket,Hockey",DECIMAL,
BB10003721,Hockey,fractional,true
BB10003722,"Cricket,Cricket",fractional,FALSE
BB10003723,"Cricket,Rugby",Decimal,No
BB10003724,"Cricket,Hockey",DECIMAL,TRUE
BB10003725,"Basketball,Golf,Cricket",,1
BB10003726,"Golf,Basketball",Fractional,
BB10003727,"Boxing,Baseball,Baseball,Football",American,Yes
BB10003728,Basketball,DECIMAL,0
BB10003729,"Golf,Cricket",American,FALSE
BB10003730,Tennis,,No
BB10003731,Golf,,
BB10003732,"Tennis,Boxing,Cricket,Tennis",AMERICAN,
BB10003733,"Rugby,Basketball,Tennis,Tennis",,TRUE
BB10003734,"Rugby,Tennis,Hockey",Decimal,FALSE
BB10003735,"Hockey,Baseball,Golf,Basketball",Decimal,false
BB10003736,"Baseball,Boxing,Cricket",Fractional,true
BB10003739,"Rugby,Baseball,Cricket,Golf",,Yes
BB10003740,"Tennis,Rugby,Cricket,Rugby",,1
BB10003741,"Cricket,Basketball,Tennis,Rugby",,TRUE
BB10003742,"Rugby,Hockey,Tennis",AMERICAN,Yes
BB10003743,"Boxing,Rugby,Basketball,Golf",Decimal,false
BB10003746,"Hockey,Cricket,Cricket,Baseball",Dec,FALSE
BB10003747,"Basketball,Baseball",fractional,false
BB10003748,"Football,Football,Basketball,Rugby",Dec,true
BB10003749,"Hockey,Baseball",,
BB10003750,"Rugby,Golf",fractional,TRUE
BB10003751,Rugby,fractional,No
BB10003752,Football,DECIMAL,TRUE
BB10003753,"Tennis,Golf,Basketball",,true
BB10003754,"Basketball,Hockey,Football",Fractional,FALSE
BB10003755,"Baseball,Cricket,Rugby",DECIMAL,Yes
BB10003756,"Cricket,Rugby,Cricket",Decimal,No
BB10003758,"Tennis,Boxing,Hockey,Basketball",DECIMAL,
BB10003759,"Basketball,Basketball,Boxing",DECIMAL,false
BB10003761,"Tennis,Tennis",Decimal,true
BB10003762,"Tennis,Tennis,Cricket,Hockey",Fractional,1
BB10003763,"Football,Baseball,Baseball",AMERICAN,
BB10003764,Rugby,,Yes
BB10003766,"Basketball,Cricket",Dec,
BB10003767,"Tennis,Football,Boxing",,
BB10003769,Football,,
BB10003771,Cricket,fractional,false
BB10003772,"Rugby,Baseball,Football,Cricket",,0
BB10003773,"Golf,Football,Cricket,Rugby,Golf",,
BB10003774,"Rugby,Basketball",,No
BB10003776,"Rugby,Rugby",DECIMAL,1
BB10003778,"Basketball,Basketball,Rugby",fractional,
BB10003780,"Golf,Baseball",AMERICAN,No
BB10003781,"Tennis,Football,Cricket,Football",American,1
BB10003782,"Hockey,Hockey",Fractional,FALSE
BB10003783,"Football,Golf,Football",,false
BB10003784,"Boxing,Baseball",DECIMAL,1
BB10003785,"Rugby,Hockey,Football,Boxing",AMERICAN,
BB10003786,Boxing,Fractional,TRUE
BB10003787,Hockey,Fractional,true
BB10003788,"Football,Basketball,Boxing,Baseball",Decimal,TRUE
BB10003789,Baseball,Decimal,
BB10003790,"Cricket,Tennis,Tennis",,No
BB10003791,Cricket,fractional,TRUE
BB10003792,"Baseball,Rugby",Decimal,1
BB10003793,"Football,Basketball,Rugby,Football",,FALSE
BB10003794,"Tennis,Basketball",,TRUE
BB10003795,"Basketball,Football,Hockey",,TRUE
BB10003797,"Hockey,Tennis,Hockey,Basketball",American,FALSE
BB10003798,Basketball,,true
BB10003799,"Rugby,Basketball,Boxing",Dec,true
BB10003801,"Boxing,Baseball",American,No
BB10003802,"Hockey,Basketball,Baseball,Basketball",DECIMAL,No
BB10003803,"Boxing,Football,Tennis,Boxing",Dec,FALSE
BB10003804,"Hockey,Football,Baseball,Hockey",DECIMAL,false
BB10003805,Golf,AMERICAN,0
BB10003806,"Tennis,Basketball",Fractional,Yes
BB10003807,"Baseball,Boxing",Fractional,true
BB10003808,"Golf,Tennis,Hockey,Boxing",,
BB10003809,"Football,Basketball,Hockey",DECIMAL,FALSE
BB10003810,Golf,Dec,Yes
BB10003811,"Cricket,Golf,Baseball,Baseball",AMERICAN,FALSE
BB10003812,"Baseball,Boxing,Boxing",fractional,
BB10003814,"Boxing,Basketball,Tennis,Baseball",AMERICAN,FALSE
BB10003815,"Golf,Tennis",AMERICAN,
BB10003816,"Basketball,Hockey,Cricket,Golf",Decimal,
BB10003817,"Tennis,Baseball,Boxing,Golf",,false
BB10003818,"Baseball,Cricket",AMERICAN,1
BB10003819,"Rugby,Rugby",Fractional,Yes
BB10003820,Football,fractional,TRUE
BB10003821,"Baseball,Tennis,Hockey",,false
BB10003822,"Tennis,Boxing,Boxing",American,FALSE
BB10003826,"Tennis,Tennis,Rugby",AMERICAN,TRUE
BB10003827,Boxing,American,1
BB10003828,"Basketball,Cricket,Hockey",fractional,true
BB10003829,"Basketball,Basketball",AMERICAN,true
BB10003830,"Football,Golf,Baseball,Hockey",,TRUE
BB10003831,"Golf,Baseball,Golf,Golf",,TRUE
BB10003832,"Cricket,Football,Hockey",American,
BB10003833,Boxing,,0
BB10003834,"Boxing,Golf,Golf,Boxing",fractional,0
BB10003835,"Boxing,Hockey",Dec,true
BB10003836,"Rugby,Cricket,Boxing,Golf",,Yes
BB10003837,"Golf,Baseball,Rugby",,Yes
BB10003838,"Cricket,Basketball,Tennis,Basketball",,false
BB10003839,Tennis,Dec,
BB10003841,"Rugby,Hockey,Baseball",AMERICAN,Yes
BB10003842,"Golf,Baseball",Dec,TRUE
BB10003843,"Basketball,Cricket,Cricket,Golf",AMERICAN,TRUE
BB10003845,"Football,Tennis,Rugby",,
BB10003846,"Basketball,Boxing,Boxing",Decimal,FALSE
BB10003847,"Cricket,Cricket",,false
BB10003848,Tennis,fractional,1
BB10003849,"Hockey,Rugby,Football",Dec,TRUE
BB10003850,"Boxing,Baseball,Football",Fractional,FALSE
BB10003851,Cricket,,TRUE
BB10003852,Rugby,,0
BB10003853,"Tennis,Baseball,Football,Golf",American,No
BB10003854,"Football,Boxing,Rugby,Cricket",American,FALSE
BB10003855,Basketball,Fractional,FALSE
BB10003856,"Rugby,Basketball",Dec,TRUE
BB10003857,"Baseball,Football,Baseball,Cricket",AMERICAN,FALSE
BB10003858,"Boxing,Hockey,Hockey",fractional,true
BB10003859,"Basketball,Cricket",AMERICAN,Yes
BB10003860,"Rugby,Cricket,Rugby,Boxing",Fractional,0
BB10003861,"Hockey,Boxing,Rugby,Baseball",,FALSE
BB10003862,Rugby,,No
BB10003863,"Tennis,Football,Cricket",Decimal,FALSE
BB10003864,"Tennis,Basketball,Baseball",DECIMAL,false
BB10003865,"Tennis,Baseball,Football,Hockey",,0
BB10003867,"Football,Football,Boxing",fractional,No
BB10003869,"Cricket,Golf",Dec,Yes
BB10003870,"Tennis,Cricket,Baseball,Hockey",Dec,0
BB10003871,"Hockey,Basketball",fractional,1
BB10003872,"Boxing,Football,Boxing,Boxing",Dec,
BB10003873,Baseball,fractional,Yes
BB10003874,"Golf,Rugby,Basketball,Basketball",Dec,Yes
BB10003875,"Golf,Rugby,Tennis",DECIMAL,true
BB10003876,"Baseball,Baseball,Baseball",,
BB10003877,"Cricket,Baseball,Football,Football",Fractional,1
BB10003878,"Hockey,Boxing,Rugby,Basketball",,false
BB10003879,"Hockey,Tennis",Decimal,
BB10003880,"Golf,Golf",,TRUE
BB10003881,"Basketball,Football,Cricket,Basketball",,0
BB10003882,"Cricket,Baseball,Golf",,No
BB10003883,"Hockey,Tennis,Tennis,Baseball",American,
BB10003887,"Boxing,Boxing",Fractional,
BB10003888,"Hockey,Hockey,Boxing",AMERICAN,0
BB10003890,Golf,AMERICAN,true
BB10003892,"Boxing,Rugby",Dec,0
BB10003894,"Hockey,Cricket",Decimal,true
BB10003895,Boxing,Decimal,FALSE
BB10003896,"Football,Basketball",DECIMAL,No
BB10003898,"Football,Hockey",,TRUE
BB10003899,"Boxing,Football",Decimal,true
BB10003900,"Tennis,Tennis,Golf",,0
BB10003901,"Tennis,Baseball",,No
BB10003902,"Golf,Boxing",American,Yes
BB10003903,"Boxing,Football,Cricket",,
BB10003904,Cricket,,
BB10003906,"Boxing,Tennis,Golf",AMERICAN,
BB10003907,"Golf,Tennis,Baseball",Decimal,1
BB10003908,"Cricket,Tennis,Tennis",Dec,No
BB10003909,"Rugby,Boxing,Hockey",,true
