txn_id,user_id,txn_type,amount,payment_method,status,txn_time
TSC10004265,BB10002361,Deposit,0.0,Cash,Completed,07-18-2024 07:35 PM
TSC10004266,BB10002482,Wd,1970.94,Bank Transfer,Completed,12-03-2024 11:43 AM
TSC10004267,BB10000705,deposit,3111.4,mpesa,,"Dec 30, 2024 05:41"
TSC10004268,BB10002919,Deposit,4345.57,Cash,Failed,2024-07-09 21:32:09
TSC10004269,BB10001129,Withdrawal,17.83,Bank Transfer,cancelled,"Feb 16, 2025 03:34"
TSC10004270,BB10001983,deposit,1676.25,Bank Transfer,Pending,"13 September 2024, 20:22"
TSC10004271,BB10003306,deposit,4341.22,Cash,processing,2025-01-08
TSC10004272,BB10000315,Wd,1102.13,Credit Card,processing,"Nov 01, 2024 04:49"
TSC10004273,BB10002136,deposit,4347.04,mpesa,Pending,"31 January 2025, 03:46"
TSC10004274,BB10000286,deposit,2917.66,Bank Transfer,processing,"28 March 2025, 01:52"
TSC10004275,BB10003418,withdraw,4195.06,Credit Card,,2024-09-23
TSC10004276,BB10000418,Wd,4720.63,Crypto,processing,2024-08-19 19:10:02
TSC10004277,BB10000948,withdraw,4792.16,Credit Card,Completed,23/12/2024 21:00
TSC10004278,BB10003111,Wd,821.23,Credit Card,Completed,06-29-2024 01:16 AM
TSC10004279,BB10003350,withdraw,1785.43,Crypto,processing,"Jul 07, 2024 08:29"
TSC10004280,BB10003616,withdraw,2207.38,PayPal,Pending,2025-02-26
TSC10004281,BB10004788,deposit,1755.69,Bank Transfer,,2024-09-07
TSC10004282,BB10003820,Withdrawal,356.71,Mobile Money,Completed,12-23-2024 05:09 PM
TSC10004283,BB10003135,Deposit,4531.98,Cash,cancelled,"Dec 01, 2024 22:24"
TSC10004284,BB10000859,deposit,1232.3,Mobile Money,SUCCESS,"13 March 2025, 04:49"
TSC10004285,BB10003393,,3614.84,Mobile Money,,"02 June 2024, 04:57"
TSC10004286,BB10000939,Withdrawal,4070.79,Bank Transfer,SUCCESS,07-05-2024 07:37 AM
TSC10004287,BB10004940,Withdrawal,4020.67,,cancelled,"Jul 29, 2024 12:04"
TSC10004288,BB10001423,withdraw,-87.6,,,2024-08-30 21:14:57
TSC10004289,BB10002214,Deposit,2120.19,Credit Card,Pending,"Aug 21, 2024 13:31"
TSC10004290,BB10003158,Deposit,631.23,mpesa,processing,2024-08-12 20:10:09
TSC10004291,BB10001007,,269.21,Bank Transfer,Failed,"Dec 28, 2024 14:22"
TSC10004292,BB10002966,Withdrawal,1630.27,Mobile Money,SUCCESS,2024-08-14
TSC10004293,BB10002244,,4605.57,Bank Transfer,cancelled,2024-10-16 15:26:34
TSC10004294,BB10002514,Deposit,840.09,Crypto,Completed,"18 March 2025, 06:43"
TSC10004295,BB10003850,Withdrawal,1143.6,mpesa,cancelled,"16 September 2024, 18:59"
TSC10004296,BB10002751,Wd,4285.59,Cash,SUCCESS,12-07-2024 12:22 PM
TSC10004297,BB10002411,Wd,4875.72,Cash,SUCCESS,24/04/2025 19:08
TSC10004298,BB10004006,deposit,2424.01,mpesa,Failed,"05 October 2024, 08:29"
TSC10004299,BB10000038,,1962.12,mpesa,,2024-07-13
TSC10004300,BB10001568,Deposit,4499.9,Crypto,cancelled,05-15-2024 02:04 PM
TSC10004301,BB10002478,Deposit,2728.35,Crypto,Completed,"27 January 2025, 23:02"
TSC10004302,BB10000786,Wd,0.0,mpesa,SUCCESS,2025-01-03 22:42:04
TSC10004303,BB10004406,Deposit,4343.65,Crypto,processing,"15 April 2025, 15:13"
TSC10004304,BB10002994,Withdrawal,1703.42,Crypto,SUCCESS,2025-01-18 01:42:41
TSC10004305,BB10000710,deposit,330.74,mpesa,Completed,2024-06-05
TSC10004306,BB10003114,deposit,1925.61,PayPal,,07/07/2024 02:40
TSC10004307,BB10004051,Wd,572.32,Mobile Money,processing,2024-06-13
TSC10004308,BB10003492,,3939.58,Crypto,cancelled,30/05/2024 10:45
TSC10004309,BB10000272,Deposit,2348.34,,Completed,03-24-2025 01:57 AM
TSC10004310,BB10004289,Deposit,4994.04,,Pending,11-23-2024 11:00 AM
TSC10004311,BB10003066,Deposit,993.56,Credit Card,SUCCESS,"16 May 2024, 18:40"
TSC10004312,BB10000344,withdraw,2302.33,Crypto,,09-29-2024 03:41 AM
TSC10004313,BB10001620,Wd,0.0,Bank Transfer,Pending,2025-02-10 13:20:42
TSC10004314,BB10003205,Withdrawal,101.77,Bank Transfer,,"Jun 06, 2024 13:19"
TSC10004315,BB10002674,,2569.52,PayPal,Pending,08-11-2024 12:09 AM
TSC10004316,BB10002705,Withdrawal,3901.82,Crypto,SUCCESS,07-02-2024 08:40 PM
TSC10004317,BB10002687,deposit,1413.25,Crypto,processing,"Jan 01, 2025 07:40"
TSC10004318,BB10002390,Withdrawal,2479.89,mpesa,Failed,2025-03-26
TSC10004319,BB10000471,withdraw,4138.89,PayPal,Failed,08-28-2024 03:26 AM
TSC10004320,BB10004905,Wd,4195.58,Mobile Money,,"Aug 05, 2024 12:11"
TSC10004321,BB10002755,Wd,2413.47,,,08-18-2024 10:34 PM
TSC10004322,BB10004761,Deposit,489.4,PayPal,Completed,21/12/2024 23:08
TSC10004323,BB10004099,Deposit,968.34,Credit Card,Failed,"24 June 2024, 02:18"
TSC10004324,BB10000151,Deposit,1493.15,Bank Transfer,SUCCESS,"09 March 2025, 09:48"
TSC10004325,BB10001711,deposit,4230.96,mpesa,Pending,05-17-2024 02:01 PM
TSC10004326,BB10000633,withdraw,565.31,mpesa,Pending,04/01/2025 12:04
TSC10004327,BB10000430,Wd,870.54,Bank Transfer,Completed,"17 March 2025, 09:21"
TSC10004328,BB10004769,deposit,4598.33,Cash,processing,2024-09-02 22:12:26
TSC10004329,BB10002966,Deposit,2949.89,,processing,"Oct 28, 2024 01:25"
TSC10004330,BB10001907,,3993.1,Crypto,Failed,2025-04-28 06:01:29
TSC10004331,BB10002962,Withdrawal,1123.02,Bank Transfer,Pending,2024-11-20
TSC10004332,BB10000802,Deposit,1565.32,mpesa,Failed,2024-08-14
TSC10004333,BB10003652,withdraw,313.88,Cash,Failed,10-16-2024 02:58 PM
TSC10004334,BB10001239,Withdrawal,4305.09,,,"Apr 26, 2025 06:20"
TSC10004335,BB10002588,Wd,4554.69,Credit Card,,2025-01-16
TSC10004336,BB10000868,deposit,477.96,Credit Card,,"Jul 10, 2024 19:25"
TSC10004337,BB10004103,deposit,4422.86,mpesa,Completed,"11 December 2024, 09:51"
TSC10004338,BB10003850,,2824.16,Bank Transfer,cancelled,2024-12-23
TSC10004339,BB10002601,,1694.61,Bank Transfer,Completed,2024-12-25 09:17:20
TSC10004340,BB10004039,withdraw,355.61,Bank Transfer,Pending,"29 November 2024, 03:19"
TSC10004341,BB10001030,withdraw,1030.45,Credit Card,SUCCESS,"14 November 2024, 08:05"
TSC10004342,BB10001330,Deposit,4820.53,,Failed,12-26-2024 05:31 PM
TSC10004343,BB10004668,Deposit,4245.64,Mobile Money,Pending,08-28-2024 05:59 AM
TSC10004344,BB10003586,Wd,657.62,Cash,cancelled,"Sep 10, 2024 22:45"
TSC10004345,BB10001414,deposit,3507.56,Credit Card,Failed,11-20-2024 06:10 AM
TSC10004346,BB10003243,withdraw,4538.83,PayPal,processing,2025-02-25 01:26:44
TSC10004347,BB10002408,Withdrawal,3962.63,mpesa,Failed,10-15-2024 12:48 PM
TSC10004348,BB10004896,deposit,3478.64,PayPal,,09-17-2024 05:56 PM
TSC10004349,BB10004058,deposit,1556.23,Crypto,cancelled,"Aug 10, 2024 00:58"
TSC10004350,BB10003524,Deposit,3192.43,Cash,,26/08/2024 00:37
TSC10004351,BB10000854,Withdrawal,1382.06,mpesa,processing,07/05/2024 04:22
TSC10004352,BB10000098,withdraw,4223.93,Bank Transfer,SUCCESS,02-28-2025 10:59 PM
TSC10004353,BB10002632,withdraw,172.92,Crypto,Failed,2025-03-12 20:27:57
TSC10004354,BB10002280,,1462.85,,Failed,"09 September 2024, 17:58"
TSC10004355,BB10004987,withdraw,3771.19,,,10-25-2024 12:26 PM
TSC10004356,BB10002973,Withdrawal,4024.12,,,2024-05-10 04:28:34
TSC10004357,BB10004617,Withdrawal,321.29,Credit Card,SUCCESS,04-08-2025 10:22 PM
TSC10004358,BB10002201,,0.0,Mobile Money,Completed,"Apr 18, 2025 00:22"
TSC10004359,BB10002903,Deposit,2363.77,PayPal,SUCCESS,"Oct 28, 2024 09:25"
TSC10004360,BB10003263,Wd,4726.26,PayPal,cancelled,"10 May 2024, 11:37"
TSC10004361,BB10002207,Deposit,3577.4,mpesa,cancelled,2024-10-11
TSC10004362,BB10000213,Wd,4984.16,Bank Transfer,processing,22/08/2024 03:15
TSC10004363,BB10000965,withdraw,1594.41,PayPal,Pending,30/07/2024 14:20
TSC10004364,BB10001519,deposit,2441.68,,,"09 May 2024, 18:50"
TSC10004365,BB10002819,withdraw,791.8,,Failed,2024-09-20 14:50:35
TSC10004366,BB10004070,,862.01,Crypto,cancelled,04/10/2024 12:44
TSC10004367,BB10001474,Deposit,1478.54,,Failed,27/11/2024 21:15
TSC10004368,BB10003942,deposit,3212.36,,,2024-09-28
TSC10004369,BB10002698,Wd,4792.2,Mobile Money,,"05 July 2024, 18:45"
TSC10004370,BB10004708,deposit,4226.77,,processing,"31 January 2025, 08:58"
TSC10004371,BB10001493,withdraw,2883.35,,SUCCESS,"26 September 2024, 11:47"
TSC10004372,BB10000586,Withdrawal,333.84,Mobile Money,,"22 September 2024, 08:09"
TSC10004373,BB10000416,Deposit,1573.68,Mobile Money,,2024-08-11 04:47:33
TSC10004374,BB10004725,deposit,4144.66,Cash,Completed,08/10/2024 08:49
TSC10004375,BB10001034,Withdrawal,767.65,Bank Transfer,processing,02/08/2024 15:30
TSC10004376,BB10003888,Deposit,3760.16,Cash,processing,2025-02-10 09:19:47
TSC10004377,BB10004316,deposit,2141.99,Crypto,Pending,2025-04-04 12:00:44
TSC10004378,BB10003476,,616.85,Bank Transfer,SUCCESS,2025-02-26
TSC10004379,BB10000875,Wd,4619.58,Cash,SUCCESS,2025-01-12
TSC10004380,BB10002019,Wd,0.0,,,08-19-2024 02:58 AM
TSC10004381,BB10004455,Deposit,3944.15,,Failed,2025-02-02
TSC10004382,BB10003001,deposit,2142.07,,Completed,2025-02-26 13:23:35
TSC10004383,BB10002917,deposit,2489.3,PayPal,Failed,2024-10-04
TSC10004384,BB10004188,Deposit,4036.74,Crypto,Failed,2025-03-14 20:59:20
TSC10004385,BB10004383,deposit,2916.95,PayPal,SUCCESS,07-12-2024 06:30 PM
TSC10004386,BB10000575,deposit,1403.41,Mobile Money,processing,20/08/2024 22:05
TSC10004387,BB10000133,withdraw,3373.42,,,"25 December 2024, 18:25"
TSC10004388,BB10001909,Deposit,3922.71,Credit Card,,2024-12-18 18:26:18
TSC10004389,BB10004836,deposit,1023.11,Crypto,,2024-08-14 13:01:58
TSC10004390,BB10000468,Withdrawal,3076.12,,Pending,12-20-2024 02:28 PM
TSC10004391,BB10000226,withdraw,2646.11,PayPal,Completed,"Jul 14, 2024 17:41"
TSC10004392,BB10001062,Deposit,4012.9,mpesa,Failed,05-14-2024 05:35 AM
TSC10004393,BB10002446,withdraw,4651.56,Crypto,processing,"May 25, 2024 06:38"
TSC10004394,BB10002691,Withdrawal,2990.11,Mobile Money,Pending,11-18-2024 12:59 PM
TSC10004395,BB10000981,Withdrawal,2196.51,PayPal,,"14 July 2024, 01:27"
TSC10004396,BB10004496,,15.74,Crypto,,"Jun 13, 2024 12:04"
TSC10004397,BB10000809,Wd,3991.36,mpesa,processing,"13 August 2024, 11:16"
TSC10004398,BB10002676,,4984.0,Credit Card,cancelled,"Jan 23, 2025 08:48"
TSC10004399,BB10002578,deposit,4784.52,Mobile Money,Failed,"27 January 2025, 17:12"
TSC10004400,BB10002299,Deposit,788.88,Credit Card,,07-31-2024 04:19 AM
TSC10004401,BB10004889,,4616.25,Bank Transfer,Failed,"01 July 2024, 04:25"
TSC10004402,BB10002860,,166.03,,Completed,"Nov 03, 2024 10:10"
TSC10004403,BB10003551,deposit,1212.65,,Failed,2024-09-09 00:41:47
TSC10004404,BB10002088,deposit,2256.01,Crypto,SUCCESS,08-28-2024 10:46 PM
TSC10004405,BB10000156,deposit,2713.14,PayPal,cancelled,02-23-2025 03:27 AM
TSC10004406,BB10000496,Deposit,2604.76,,,2025-05-06 15:28:43
TSC10004407,BB10001398,,3942.36,mpesa,,"23 October 2024, 12:07"
TSC10004408,BB10000963,deposit,2968.48,Cash,Failed,2025-02-20 05:00:34
TSC10004409,BB10000579,withdraw,3122.96,Cash,processing,09-04-2024 06:27 PM
TSC10004410,BB10003173,Withdrawal,4149.07,Credit Card,,11/03/2025 05:53
TSC10004411,BB10002028,Deposit,1950.2,Bank Transfer,Failed,04-19-2025 05:27 PM
TSC10004412,BB10002397,deposit,2039.04,Mobile Money,,2024-05-27
TSC10004413,BB10002059,,4701.52,Crypto,processing,2025-02-14 10:45:28
TSC10004414,BB10001984,withdraw,1286.47,Cash,,2024-06-02
TSC10004415,BB10004738,withdraw,1555.54,Credit Card,Failed,"Oct 25, 2024 20:45"
TSC10004416,BB10004713,deposit,-74.67,Cash,processing,2024-07-16
TSC10004417,BB10004752,Withdrawal,1374.9,,,03-10-2025 12:18 PM
TSC10004418,BB10003911,withdraw,4253.87,,cancelled,2025-03-01
TSC10004419,BB10001213,deposit,408.04,,Pending,2025-03-05
TSC10004420,BB10003566,withdraw,3440.42,mpesa,,2024-06-20
TSC10004421,BB10001555,deposit,4176.88,PayPal,,"11 February 2025, 16:57"
TSC10004422,BB10003566,Wd,4634.58,Bank Transfer,Failed,08-06-2024 01:54 AM
TSC10004423,BB10004712,Deposit,1811.32,mpesa,Pending,"12 February 2025, 19:56"
TSC10004424,BB10003406,withdraw,1445.36,Cash,cancelled,10-15-2024 10:27 PM
TSC10004425,BB10002226,Deposit,2196.44,,Completed,31/01/2025 13:21
TSC10004426,BB10000150,,1779.49,Cash,Failed,2024-05-19 09:18:49
TSC10004427,BB10004410,deposit,1551.22,Mobile Money,,22/10/2024 11:08
TSC10004428,BB10002189,,1720.38,Mobile Money,,02-12-2025 05:56 PM
TSC10004429,BB10003359,Withdrawal,1625.15,Cash,Completed,"13 November 2024, 11:45"
TSC10004430,BB10004631,deposit,3879.77,,,04-30-2025 08:33 PM
TSC10004431,BB10001171,withdraw,1567.62,,,2024-10-26
TSC10004432,BB10001291,,4910.82,mpesa,cancelled,01-11-2025 12:55 AM
TSC10004433,BB10001536,withdraw,4363.22,Cash,,2024-08-29
TSC10004434,BB10002339,Withdrawal,135.53,,cancelled,2024-09-02 03:27:53
TSC10004435,BB10004062,withdraw,1205.85,Cash,cancelled,"Dec 22, 2024 22:40"
TSC10004436,BB10000916,withdraw,3369.8,Mobile Money,processing,"22 May 2024, 13:21"
TSC10004437,BB10004976,Withdrawal,405.45,Credit Card,SUCCESS,04-14-2025 12:46 PM
TSC10004438,BB10004175,Withdrawal,2339.07,Bank Transfer,Completed,13/11/2024 09:53
TSC10004439,BB10002523,,621.24,,Pending,08-07-2024 04:02 PM
TSC10004440,BB10002284,Wd,2716.22,Credit Card,,2024-12-26
TSC10004441,BB10000966,Deposit,790.18,Cash,Failed,2024-07-18 17:32:03
TSC10004442,BB10004444,Withdrawal,4966.83,Credit Card,Failed,2025-03-27
TSC10004443,BB10001189,Deposit,4114.64,Bank Transfer,SUCCESS,03-18-2025 02:11 PM
TSC10004444,BB10004749,deposit,2827.19,Cash,SUCCESS,"25 July 2024, 16:39"
TSC10004445,BB10002352,Withdrawal,1429.54,Crypto,cancelled,17/06/2024 09:28
TSC10004446,BB10002659,Deposit,-50.38,PayPal,cancelled,24/12/2024 07:29
TSC10004447,BB10003719,Wd,280.56,PayPal,processing,"Sep 02, 2024 16:10"
TSC10004448,BB10003634,Wd,1317.4,Cash,,2024-07-07
TSC10004449,BB10003233,Wd,3787.71,,Pending,"15 August 2024, 23:47"
TSC10004450,BB10004665,deposit,304.22,PayPal,cancelled,06-19-2024 08:23 PM
TSC10004451,BB10002107,withdraw,1856.1,Credit Card,Completed,02-19-2025 09:00 AM
TSC10004452,BB10001355,Wd,3064.19,mpesa,processing,"10 May 2024, 09:50"
TSC10004453,BB10003982,Withdrawal,2520.34,,Completed,"May 22, 2024 11:40"
TSC10004454,BB10003770,Deposit,586.72,Cash,,17/02/2025 07:19
TSC10004455,BB10001475,withdraw,2598.46,Credit Card,cancelled,27/10/2024 17:40
TSC10004456,BB10000647,Wd,966.03,Credit Card,Completed,2024-12-10 21:49:27
TSC10004457,BB10003026,withdraw,1048.77,Credit Card,cancelled,2024-09-19 19:09:43
TSC10004458,BB10000538,,1303.68,Crypto,cancelled,"Jun 08, 2024 19:55"
TSC10004459,BB10004094,Withdrawal,0.0,Credit Card,,07-03-2024 05:55 PM
TSC10004460,BB10004879,withdraw,3260.72,Credit Card,processing,2024-06-09 12:46:28
TSC10004461,BB10002371,Wd,698.07,PayPal,Pending,"19 December 2024, 02:27"
TSC10004462,BB10000001,withdraw,2573.51,Mobile Money,,2025-04-12
TSC10004463,BB10001402,,333.54,Cash,SUCCESS,"06 May 2025, 06:47"
TSC10004464,BB10003859,Deposit,2741.27,Bank Transfer,Completed,"Dec 21, 2024 11:19"
TSC10004465,BB10002588,,257.27,Credit Card,Failed,2024-05-28
TSC10004466,BB10003330,Deposit,670.62,mpesa,Pending,"28 December 2024, 13:45"
TSC10004467,BB10004051,withdraw,2027.41,Mobile Money,SUCCESS,"Jan 18, 2025 07:14"
TSC10004468,BB10002867,Deposit,762.62,Cash,Failed,2025-02-20 05:22:25
TSC10004469,BB10004098,withdraw,3879.84,,Failed,2024-06-22 02:32:37
TSC10004470,BB10004088,Deposit,1430.56,Credit Card,Failed,2024-07-31
TSC10004471,BB10004090,,1584.63,,Pending,04-30-2025 04:42 PM
TSC10004472,BB10002672,Deposit,3644.02,Credit Card,Failed,"19 February 2025, 03:54"
TSC10004473,BB10002135,Withdrawal,2417.79,Bank Transfer,Completed,"07 February 2025, 12:35"
TSC10004474,BB10002691,Deposit,3312.32,mpesa,Pending,02-25-2025 08:36 AM
TSC10004475,BB10003640,Deposit,1199.41,mpesa,,2024-10-14
TSC10004476,BB10000046,withdraw,3263.27,Credit Card,Completed,2024-07-16 15:03:28
TSC10004477,BB10002169,Withdrawal,2841.59,PayPal,Pending,2025-01-13
TSC10004478,BB10003207,withdraw,3384.17,Mobile Money,processing,09-14-2024 11:10 PM
TSC10004479,BB10000240,withdraw,309.67,,Completed,"25 June 2024, 08:36"
TSC10004480,BB10000045,withdraw,2723.34,PayPal,Failed,"Mar 31, 2025 09:02"
TSC10004481,BB10003506,withdraw,133.28,mpesa,,2024-10-31 09:36:45
TSC10004482,BB10001449,Wd,1426.9,Credit Card,Completed,"13 October 2024, 22:35"
TSC10004483,BB10002969,Withdrawal,801.2,Mobile Money,SUCCESS,22/08/2024 18:58
TSC10004484,BB10003800,deposit,177.36,Credit Card,processing,2025-01-16 17:38:11
TSC10004485,BB10002193,deposit,3103.06,mpesa,processing,2024-07-15
TSC10004486,BB10000743,Withdrawal,742.38,mpesa,Completed,2024-07-14
TSC10004487,BB10000120,Wd,658.48,,Completed,2024-09-11 03:06:56
TSC10004488,BB10001380,,3234.23,Crypto,Pending,"Jan 29, 2025 15:38"
TSC10004489,BB10000866,deposit,2134.37,mpesa,cancelled,"15 August 2024, 16:59"
TSC10004490,BB10003325,deposit,1922.49,Crypto,Completed,06/03/2025 18:58
TSC10004491,BB10003078,Wd,4623.26,Bank Transfer,Pending,"Apr 06, 2025 03:37"
TSC10004492,BB10004503,Deposit,1267.98,,cancelled,25/11/2024 16:21
TSC10004493,BB10004579,withdraw,4067.84,Crypto,Failed,2024-06-01 07:19:34
TSC10004494,BB10000037,withdraw,2653.56,Cash,Pending,"02 July 2024, 18:29"
TSC10004495,BB10001896,Deposit,1310.93,Bank Transfer,processing,"Aug 23, 2024 03:21"
TSC10004496,BB10000011,,3451.2,,cancelled,"Aug 11, 2024 08:01"
TSC10004497,BB10002007,withdraw,3963.69,Cash,SUCCESS,2024-09-18 05:35:32
TSC10004498,BB10004543,Withdrawal,2296.44,PayPal,SUCCESS,2024-05-07
TSC10004499,BB10003486,deposit,4988.72,Bank Transfer,processing,2024-12-26 04:21:14
TSC10004500,BB10000410,Deposit,2681.64,Mobile Money,Failed,"Sep 22, 2024 14:10"
TSC10004501,BB10004162,Deposit,817.74,Cash,Pending,2024-07-13
TSC10004502,BB10000022,withdraw,1505.14,,,13/05/2024 23:39
TSC10004503,BB10002619,deposit,497.04,Mobile Money,cancelled,2025-03-16 02:19:49
TSC10004504,BB10004180,withdraw,4899.51,,Failed,2025-02-14 13:56:43
TSC10004505,BB10000987,Wd,347.75,Bank Transfer,Completed,"Aug 02, 2024 08:42"
TSC10004506,BB10000027,withdraw,4617.64,Cash,Failed,2025-01-25 11:42:53
TSC10004507,BB10001744,Withdrawal,685.53,mpesa,Pending,01-02-2025 01:58 PM
TSC10004508,BB10004784,deposit,2505.73,Crypto,Pending,"19 November 2024, 23:56"
TSC10004509,BB10004938,Deposit,161.29,mpesa,processing,2024-09-25 16:13:20
TSC10004510,BB10001009,Withdrawal,3009.69,Cash,Pending,"14 November 2024, 13:26"
TSC10004511,BB10000570,Wd,2094.29,Cash,cancelled,"Nov 04, 2024 20:58"
TSC10004512,BB10001598,Deposit,4495.75,Mobile Money,SUCCESS,"Nov 24, 2024 13:36"
TSC10004513,BB10000962,deposit,2669.55,Mobile Money,Failed,12-17-2024 01:19 AM
TSC10004514,BB10000884,Wd,2708.02,,processing,01/09/2024 23:24
TSC10004515,BB10000380,Withdrawal,1334.07,Crypto,Pending,"27 December 2024, 05:34"
TSC10004516,BB10001961,Deposit,1871.58,PayPal,SUCCESS,"16 June 2024, 11:52"
TSC10004517,BB10000133,deposit,0.0,Cash,processing,2024-11-14
TSC10004518,BB10003513,Wd,104.53,,cancelled,2024-05-31 12:04:12
TSC10004519,BB10003905,,2034.17,mpesa,SUCCESS,2025-03-08 04:40:30
TSC10004520,BB10003978,Withdrawal,4199.99,PayPal,processing,2024-06-23 13:08:26
TSC10004521,BB10004987,Wd,1402.48,,,03-22-2025 04:23 AM
TSC10004522,BB10003246,Withdrawal,2773.56,mpesa,cancelled,07-19-2024 10:56 PM
TSC10004523,BB10001425,Wd,246.91,mpesa,SUCCESS,10-31-2024 10:12 AM
TSC10004524,BB10003269,Wd,2570.26,PayPal,Completed,"Jun 12, 2024 05:13"
TSC10004525,BB10001408,Wd,1824.91,Bank Transfer,processing,2024-12-01 16:55:34
TSC10004526,BB10001285,,3295.71,,cancelled,2025-03-08 14:22:17
TSC10004527,BB10000511,Wd,2749.7,Bank Transfer,processing,"Jan 02, 2025 10:45"
TSC10004528,BB10004348,withdraw,127.08,Cash,SUCCESS,15/11/2024 04:47
TSC10004529,BB10002608,Wd,3429.46,PayPal,Pending,2025-01-18 07:07:15
TSC10004530,BB10004132,,3486.49,mpesa,Failed,"08 August 2024, 15:03"
TSC10004531,BB10002488,Withdrawal,2609.14,Bank Transfer,Pending,09-17-2024 10:56 PM
TSC10004532,BB10002740,,1130.17,Credit Card,,2024-12-14
TSC10004533,BB10000658,deposit,1532.17,Credit Card,,06-02-2024 12:50 AM
TSC10004534,BB10001369,Deposit,3310.14,mpesa,Failed,04-11-2025 09:34 PM
TSC10004535,BB10002065,Withdrawal,467.18,PayPal,,2024-07-22 09:19:06
TSC10004536,BB10003913,withdraw,63.33,Cash,cancelled,2024-11-02
TSC10004537,BB10002074,Deposit,1593.47,,cancelled,28/03/2025 03:03
TSC10004538,BB10003980,Wd,4196.75,Mobile Money,Failed,"Jun 05, 2024 08:27"
TSC10004539,BB10002156,deposit,2051.75,,Pending,2025-02-23
TSC10004540,BB10001328,Withdrawal,2042.12,Cash,,2024-05-29 07:39:13
TSC10004541,BB10002129,Deposit,734.57,Crypto,,2024-11-26
TSC10004542,BB10001106,Withdrawal,3298.69,mpesa,Failed,"14 April 2025, 19:59"
TSC10004543,BB10004105,,2771.28,mpesa,Completed,06/10/2024 01:42
TSC10004544,BB10002202,,2753.76,Cash,,2024-09-18 22:44:15
TSC10004545,BB10004749,Withdrawal,2353.3,,cancelled,2025-01-20 21:31:51
TSC10004546,BB10003506,withdraw,4262.3,Bank Transfer,cancelled,2025-03-03 23:25:37
TSC10004547,BB10004642,Deposit,0.0,Credit Card,Failed,"12 August 2024, 05:38"
TSC10004548,BB10002784,deposit,1167.95,Bank Transfer,SUCCESS,"May 21, 2024 23:55"
TSC10004549,BB10004022,,3773.54,PayPal,Completed,"01 June 2024, 20:34"
TSC10004550,BB10001070,deposit,2704.61,,processing,26/08/2024 03:31
TSC10004551,BB10001625,Withdrawal,4958.46,Mobile Money,cancelled,2025-04-17
TSC10004552,BB10003666,Deposit,3361.65,mpesa,Completed,2025-04-22 23:50:36
TSC10004553,BB10002072,Deposit,1723.76,Bank Transfer,Pending,11/06/2024 14:53
TSC10004554,BB10002108,Withdrawal,2834.07,Cash,cancelled,"Jan 27, 2025 00:15"
TSC10004555,BB10002918,Deposit,4863.09,Cash,cancelled,"17 November 2024, 07:59"
TSC10004556,BB10003369,Deposit,1807.44,Mobile Money,processing,2024-07-15
TSC10004557,BB10002943,Wd,2760.79,Mobile Money,,15/11/2024 08:02
TSC10004558,BB10002821,deposit,3925.76,PayPal,Completed,2024-08-06 00:10:03
TSC10004559,BB10001893,Deposit,1155.1,PayPal,cancelled,12-21-2024 01:01 PM
TSC10004560,BB10002354,Withdrawal,3559.56,PayPal,Failed,"Jul 11, 2024 11:44"
TSC10004561,BB10004087,,1340.08,Bank Transfer,processing,02-04-2025 06:49 PM
TSC10004562,BB10003223,,3063.82,PayPal,processing,"05 October 2024, 18:58"
TSC10004563,BB10002424,Deposit,-48.12,,processing,"14 June 2024, 16:28"
TSC10004564,BB10004887,Wd,1387.03,PayPal,Pending,2024-12-26
TSC10004565,BB10002128,Withdrawal,2464.09,mpesa,Failed,2024-09-14
TSC10004566,BB10001475,deposit,264.34,Mobile Money,cancelled,2024-10-21
TSC10004567,BB10004332,,1248.95,Mobile Money,Failed,2025-01-05 02:55:31
TSC10004568,BB10001827,deposit,1252.72,Bank Transfer,cancelled,"25 March 2025, 14:11"
TSC10004569,BB10003395,,4693.95,Crypto,SUCCESS,"07 July 2024, 01:46"
